ID_VENTA;ID_Minorista;Fecha_de_Factura;ID_REGION;ID_ESTADO;ID_CIUDAD;Producto;ID_FAMILIA;ID_GENERO;ID_CATEGORÍA;ID_CONTORNO;Tamaño;ID_COLOR ;Precio_por_Unidad;Unidades_Vendidas;Total_Ventas;Beneficio_Operativo;Margen_Operativo;ID _MVENTA
5446;Amazon;10/02/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$45,00 ;650;$29.250 ;$14.625 ;50%;In-store
5447;Amazon;08/03/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$45,00 ;575;$25.875 ;$12.938 ;50%;In-store
5448;Amazon;09/04/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$45,00 ;600;$27.000 ;$13.500 ;50%;In-store
5449;Amazon;08/05/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$65,00 ;625;$40.625 ;$20.313 ;50%;In-store
5450;Amazon;10/06/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$70,00 ;725;$50.750 ;$25.375 ;50%;In-store
5451;Amazon;08/07/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$70,00 ;775;$54.250 ;$27.125 ;50%;In-store
5452;Amazon;09/08/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$60,00 ;725;$43.500 ;$21.750 ;50%;In-store
5453;Amazon;08/09/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;CH,M,G;Azul;$60,00 ;625;$37.500 ;$18.750 ;50%;In-store
5454;Amazon;10/10/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$65,00 ;625;$40.625 ;$20.313 ;50%;In-store
5455;Amazon;09/11/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;M,EG;Azul;$70,00 ;650;$45.500 ;$22.750 ;50%;In-store
5456;Amazon;08/12/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$70,00 ;675;$47.250 ;$23.625 ;50%;In-store
5457;Amazon;14/01/2021;Northeast;New York;Albany;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$40,00 ;600;$24.000 ;$6.000 ;25%;In-store
5458;Amazon;12/02/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$40,00 ;600;$24.000 ;$6.000 ;25%;In-store
5459;Amazon;10/03/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;CH,M,G;Azul;$40,00 ;550;$22.000 ;$5.500 ;25%;In-store
5460;Amazon;11/04/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$40,00 ;550;$22.000 ;$5.500 ;25%;In-store
5461;Amazon;10/05/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;M,EG;Azul;$55,00 ;600;$33.000 ;$8.250 ;25%;In-store
5462;Amazon;12/06/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$55,00 ;650;$35.750 ;$8.938 ;25%;In-store
5463;Amazon;11/08/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$55,00 ;675;$37.125 ;$9.281 ;25%;In-store
5464;Amazon;10/09/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$55,00 ;600;$33.000 ;$8.250 ;25%;In-store
5465;Amazon;12/10/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$60,00 ;600;$36.000 ;$9.000 ;25%;In-store
5466;Amazon;11/11/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$60,00 ;575;$34.500 ;$8.625 ;25%;In-store
5467;Amazon;10/12/2021;West;Wyoming;Cheyenne;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$60,00 ;600;$36.000 ;$9.000 ;25%;In-store
5468;Foot Locker;24/04/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$65,00 ;300;$19.500 ;$5.850 ;30%;In-store
5469;Foot Locker;25/05/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$60,00 ;525;$31.500 ;$9.450 ;30%;In-store
5470;Foot Locker;24/06/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$105,00 ;700;$73.500 ;$22.050 ;30%;In-store
5471;Foot Locker;24/08/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;CH,M,G;Azul;$75,00 ;250;$18.750 ;$5.625 ;30%;In-store
5472;Foot Locker;25/09/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$45,00 ;250;$11.250 ;$3.375 ;30%;In-store
5473;Foot Locker;24/10/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;M,EG;Azul;$60,00 ;350;$21.000 ;$6.300 ;30%;In-store
5474;Foot Locker;24/11/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$80,00 ;550;$44.000 ;$13.200 ;30%;In-store
5475;Foot Locker;23/12/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$85,00 ;575;$48.875 ;$14.663 ;30%;In-store
5476;Amazon;19/01/2021;Southeast;Virginia;Richmond;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$35,00 ;550;$19.250 ;$10.588 ;55%;In-store
5477;Amazon;15/03/2021;Midwest;Michigan;Detroit;Women's Apparel;Ropa;Dama;Lifestyle;Capri;CH,M,G;Azul;$35,00 ;475;$16.625 ;$9.144 ;55%;In-store
5478;Amazon;16/04/2021;Midwest;Michigan;Detroit;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$40,00 ;525;$21.000 ;$11.550 ;55%;In-store
5479;Amazon;15/05/2021;Midwest;Michigan;Detroit;Women's Apparel;Ropa;Dama;Lifestyle;Capri;M,EG;Azul;$60,00 ;575;$34.500 ;$18.975 ;55%;In-store
5480;Amazon;16/08/2021;Midwest;Michigan;Detroit;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$50,00 ;675;$33.750 ;$18.563 ;55%;In-store
5481;Amazon;15/09/2021;Midwest;Michigan;Detroit;Women's Apparel;Ropa;Dama;Lifestyle;Capri;G;Azul;$50,00 ;575;$28.750 ;$15.813 ;55%;In-store
5482;Amazon;17/10/2021;Midwest;Michigan;Detroit;Women's Apparel;Ropa;Dama;Lifestyle;Capri;ECH,M,EG;Azul;$55,00 ;525;$28.875 ;$15.881 ;55%;In-store
5483;Amazon;16/11/2021;Midwest;Michigan;Detroit;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$65,00 ;625;$40.625 ;$22.344 ;55%;In-store
5484;Amazon;15/12/2021;Midwest;Michigan;Detroit;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$65,00 ;650;$42.250 ;$23.238 ;55%;In-store
5485;Amazon;18/01/2021;Midwest;Michigan;Detroit;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$30,00 ;425;$12.750 ;$6.375 ;50%;In-store
5486;Amazon;18/02/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$30,00 ;400;$12.000 ;$6.000 ;50%;In-store
5487;Amazon;17/03/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$35,00 ;350;$12.250 ;$6.125 ;50%;In-store
5488;Amazon;18/04/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$30,00 ;350;$10.500 ;$5.250 ;50%;In-store
5489;Amazon;18/06/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$45,00 ;525;$23.625 ;$11.813 ;50%;In-store
5490;Amazon;17/07/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$45,00 ;550;$24.750 ;$12.375 ;50%;In-store
5491;Amazon;18/08/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$40,00 ;475;$19.000 ;$9.500 ;50%;In-store
5492;Amazon;19/09/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$30,00 ;350;$10.500 ;$5.250 ;50%;In-store
5493;Amazon;18/10/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$40,00 ;350;$14.000 ;$7.000 ;50%;In-store
5494;Amazon;18/11/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$50,00 ;400;$20.000 ;$10.000 ;50%;In-store
5495;Amazon;17/12/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$50,00 ;450;$22.500 ;$11.250 ;50%;In-store
5496;Amazon;11/01/2021;Midwest;Missouri;St. Louis;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$25,00 ;475;$11.875 ;$5.938 ;50%;In-store
5497;Amazon;11/02/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$25,00 ;450;$11.250 ;$5.625 ;50%;In-store
5498;Amazon;10/03/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$30,00 ;400;$12.000 ;$6.000 ;50%;In-store
5499;Amazon;11/04/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$25,00 ;400;$10.000 ;$5.000 ;50%;In-store
5500;Amazon;12/05/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$45,00 ;400;$18.000 ;$9.000 ;50%;In-store
5501;Amazon;11/06/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$40,00 ;575;$23.000 ;$11.500 ;50%;In-store
5502;Amazon;10/07/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$40,00 ;600;$24.000 ;$12.000 ;50%;In-store
5503;Amazon;11/08/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$35,00 ;525;$18.375 ;$9.188 ;50%;In-store
5504;Amazon;12/09/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$25,00 ;400;$10.000 ;$5.000 ;50%;In-store
5505;Amazon;11/10/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$35,00 ;400;$14.000 ;$7.000 ;50%;In-store
5506;Amazon;11/11/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$45,00 ;450;$20.250 ;$10.125 ;50%;In-store
5507;Amazon;10/12/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$45,00 ;500;$22.500 ;$11.250 ;50%;In-store
5508;Foot Locker;24/01/2021;West;Utah;Salt Lake City;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$40,00 ;400;$16.000 ;$4.800 ;30%;In-store
5509;Foot Locker;24/02/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$40,00 ;325;$13.000 ;$3.900 ;30%;In-store
5510;Foot Locker;23/03/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$50,00 ;300;$15.000 ;$4.500 ;30%;In-store
5511;Foot Locker;24/04/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$65,00 ;300;$19.500 ;$5.850 ;30%;In-store
5512;Foot Locker;25/05/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$60,00 ;525;$31.500 ;$9.450 ;30%;In-store
5513;Foot Locker;24/06/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$105,00 ;700;$73.500 ;$22.050 ;30%;In-store
5514;Foot Locker;23/07/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$105,00 ;600;$63.000 ;$18.900 ;30%;In-store
5515;Foot Locker;25/09/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$45,00 ;250;$11.250 ;$3.375 ;30%;In-store
5516;Foot Locker;24/10/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$60,00 ;350;$21.000 ;$6.300 ;30%;In-store
5517;Foot Locker;23/12/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$85,00 ;575;$48.875 ;$14.663 ;30%;In-store
5518;Foot Locker;17/01/2021;West;Oregon;Portland;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$45,00 ;450;$20.250 ;$7.088 ;35%;In-store
5519;Foot Locker;16/03/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$45,00 ;350;$15.750 ;$5.513 ;35%;In-store
5520;Foot Locker;18/05/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$65,00 ;575;$37.375 ;$13.081 ;35%;Online
5521;Foot Locker;17/06/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$110,00 ;750;$82.500 ;$28.875 ;35%;Online
5522;Foot Locker;16/07/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$110,00 ;650;$71.500 ;$25.025 ;35%;Online
5523;Foot Locker;17/08/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$70,00 ;300;$21.000 ;$7.350 ;35%;Online
5524;Foot Locker;18/09/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$40,00 ;300;$12.000 ;$4.200 ;35%;Online
5525;Foot Locker;17/10/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$55,00 ;400;$22.000 ;$7.700 ;35%;Online
5526;Foot Locker;17/11/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$85,00 ;600;$51.000 ;$17.850 ;35%;Online
5527;Foot Locker;16/12/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$90,00 ;625;$56.250 ;$19.688 ;35%;Online
5528;Sports Direct;05/01/2021;South;Louisiana;New Orleans;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$35,00 ;475;$16.625 ;$7.481 ;45%;Online
5529;Sports Direct;04/02/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$35,00 ;450;$15.750 ;$7.088 ;45%;Online
5530;Sports Direct;06/03/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$35,00 ;400;$14.000 ;$7.000 ;50%;Online
5531;Sports Direct;05/04/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$30,00 ;550;$16.500 ;$8.250 ;50%;Online
5532;Sports Direct;05/05/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$45,00 ;750;$33.750 ;$16.875 ;50%;Online
5533;Sports Direct;04/06/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$60,00 ;825;$49.500 ;$24.750 ;50%;Online
5534;Sports Direct;06/07/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$65,00 ;800;$52.000 ;$28.600 ;55%;Online
5535;Sports Direct;08/08/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$60,00 ;725;$43.500 ;$23.925 ;55%;Online
5536;Sports Direct;05/09/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$50,00 ;625;$31.250 ;$17.188 ;55%;Online
5537;Sports Direct;04/10/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$45,00 ;525;$23.625 ;$12.994 ;55%;Online
5538;Sports Direct;05/11/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$65,00 ;625;$40.625 ;$22.344 ;55%;Online
5539;Foot Locker;23/01/2021;West;Idaho;Boise;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$40,00 ;425;$17.000 ;$4.250 ;25%;Online
5540;Foot Locker;23/02/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$40,00 ;350;$14.000 ;$3.500 ;25%;Online
5541;Foot Locker;22/03/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$50,00 ;325;$16.250 ;$4.063 ;25%;Online
5542;Foot Locker;23/04/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$70,00 ;325;$22.750 ;$5.688 ;25%;Online
5543;Foot Locker;24/05/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$70,00 ;375;$26.250 ;$6.563 ;25%;Online
5544;Foot Locker;23/06/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$70,00 ;525;$36.750 ;$9.188 ;25%;Online
5545;Foot Locker;22/07/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$70,00 ;425;$29.750 ;$7.438 ;25%;Online
5546;Foot Locker;23/08/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$70,00 ;375;$26.250 ;$6.563 ;25%;Online
5547;Foot Locker;24/09/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$60,00 ;425;$25.500 ;$6.375 ;25%;Online
5548;Foot Locker;23/10/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$60,00 ;325;$19.500 ;$4.875 ;25%;Online
5549;Foot Locker;23/11/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$60,00 ;425;$25.500 ;$6.375 ;25%;Online
5550;Foot Locker;22/12/2021;West;Arizona;Phoenix;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$60,00 ;450;$27.000 ;$6.750 ;25%;Online
5551;Foot Locker;26/02/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$45,00 ;400;$18.000 ;$4.500 ;25%;Online
5552;Foot Locker;25/03/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$55,00 ;375;$20.625 ;$5.156 ;25%;Online
5553;Foot Locker;27/05/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$75,00 ;425;$31.875 ;$7.969 ;25%;Online
5554;Foot Locker;25/07/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$75,00 ;500;$37.500 ;$9.375 ;25%;Online
5555;Foot Locker;26/08/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$75,00 ;450;$33.750 ;$8.438 ;25%;Online
5556;Foot Locker;26/10/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$75,00 ;375;$28.125 ;$7.031 ;25%;Online
5557;Foot Locker;26/11/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$75,00 ;500;$37.500 ;$9.375 ;25%;Online
5558;Foot Locker;25/12/2021;West;New Mexico;Albuquerque;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$75,00 ;525;$39.375 ;$9.844 ;25%;Online
5559;Foot Locker;13/04/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$70,00 ;350;$24.500 ;$6.125 ;25%;Online
5560;Foot Locker;14/05/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$70,00 ;400;$28.000 ;$7.000 ;25%;Online
5561;Foot Locker;13/06/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$70,00 ;575;$40.250 ;$10.063 ;25%;Online
5562;Foot Locker;12/07/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$70,00 ;475;$33.250 ;$8.313 ;25%;Online
5563;Foot Locker;13/08/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$70,00 ;425;$29.750 ;$7.438 ;25%;Online
5564;Foot Locker;14/09/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$60,00 ;450;$27.000 ;$6.750 ;25%;Online
5565;Foot Locker;13/10/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$70,00 ;350;$24.500 ;$6.125 ;25%;Online
5566;Foot Locker;13/11/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$70,00 ;475;$33.250 ;$8.313 ;25%;Online
5567;Amazon;09/01/2021;Southeast;Georgia;Atlanta;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;28,30;Azul;$40,00 ;825;$33.000 ;$16.500 ;50%;Online
5568;Amazon;05/03/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$35,00 ;725;$25.375 ;$12.688 ;50%;Online
5569;Amazon;05/07/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$70,00 ;975;$68.250 ;$34.125 ;50%;Online
5570;Amazon;05/09/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$55,00 ;800;$44.000 ;$22.000 ;50%;Online
5571;Amazon;06/11/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$75,00 ;825;$61.875 ;$30.938 ;50%;Online
5572;Amazon;05/12/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;28,30;Azul;$75,00 ;875;$65.625 ;$32.813 ;50%;Online
5573;Amazon;06/01/2021;Southeast;South Carolina;Charleston;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$35,00 ;725;$25.375 ;$12.688 ;50%;Online
5574;Amazon;04/02/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;Tenis;Dama;Entrenar;Plataforma baja;24,24.5,25,25.5,26;Azul;$30,00 ;700;$21.000 ;$10.500 ;50%;Online
5575;Amazon;04/06/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$70,00 ;825;$57.750 ;$28.875 ;50%;Online
5576;Amazon;03/08/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$60,00 ;825;$49.500 ;$24.750 ;50%;Online
5577;Amazon;02/09/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$45,00 ;700;$31.500 ;$15.750 ;50%;Online
5578;Amazon;03/11/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$75,00 ;725;$54.375 ;$27.188 ;50%;Online
5579;Amazon;02/12/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$75,00 ;775;$58.125 ;$29.063 ;50%;Online
5580;Amazon;13/01/2021;Southeast;North Carolina;Charlotte;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$35,00 ;575;$20.125 ;$10.063 ;50%;Online
5581;Amazon;11/02/2021;Midwest;Ohio;Columbus;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$30,00 ;550;$16.500 ;$8.250 ;50%;Online
5582;Amazon;09/03/2021;Midwest;Ohio;Columbus;Women's Athletic Footwear;Tenis;Dama;Correr;Mid;26.5,27,28;Azul;$30,00 ;475;$14.250 ;$7.125 ;50%;Online
